title,category,date,longitude,latitude,year,month
Wildfire in Chad 1023486,Wildfires,2025-02-03 19:00:00+00:00,19.791915103344596,14.434706510708589,2025,2
Wildfire in Sudan 1023496,Wildfires,2025-02-03 19:00:00+00:00,32.86439845438164,8.106091862888794,2025,2
Wildfire in The Democratic Republic of Congo 1023500,Wildfires,2025-02-03 19:00:00+00:00,29.60683213109463,4.244247573323041,2025,2
Wildfire in The Democratic Republic of Congo 1023506,Wildfires,2025-02-03 19:00:00+00:00,29.66008976360997,4.430541130428701,2025,2
Wildfire in Central African Republic 1023503,Wildfires,2025-02-03 19:00:00+00:00,23.59600170653006,7.1207920563773595,2025,2
Wildfire in Venezuela 1023504,Wildfires,2025-02-03 19:00:00+00:00,-69.51307154577344,7.867227016877645,2025,2
"Rx Cedar Lake N Shore Wildfire, Le Flore, Oklahoma",Wildfires,2025-02-03 10:46:00+00:00,-94.7045,34.773117,2025,2
"Comp 2 RX Wildfire, Hale, Alabama",Wildfires,2025-02-03 10:19:00+00:00,-87.476667,32.966333,2025,2
"Pyramid SRA 2 RX Wildfire, Perry, Illinois",Wildfires,2025-02-03 09:44:00+00:00,-89.52647,38.0065,2025,2
"RX - Cades Cove Wildfire, Blount, Tennessee",Wildfires,2025-02-03 09:09:00+00:00,-83.803833,35.591333,2025,2
Wildfire in Australia 1023479,Wildfires,2025-02-02 19:00:00+00:00,144.99643423665097,-41.545329380223215,2025,2
Wildfire in Chad 1023483,Wildfires,2025-02-02 19:00:00+00:00,19.74483578980161,11.719616923580602,2025,2
Wildfire in Argentina 1023485,Wildfires,2025-02-02 19:00:00+00:00,-58.30192154366178,-29.546235675996385,2025,2
Wildfire in Australia 1023493,Wildfires,2025-02-02 19:00:00+00:00,145.29635138093386,-41.61247878410094,2025,2
Wildfire in Australia 1023494,Wildfires,2025-02-02 19:00:00+00:00,138.0758590504984,-32.7383457270778,2025,2
Wildfire in Australia 1023501,Wildfires,2025-02-02 19:00:00+00:00,139.39973681864168,-30.104321913048224,2025,2
Wildfire in Australia 1023508,Wildfires,2025-02-02 19:00:00+00:00,145.92134868577241,-41.79390265112694,2025,2
"ANF Bannister East RX Wildfire, San Augustine, Texas",Wildfires,2025-02-02 09:19:00+00:00,-94.21575,31.3347,2025,2
"ANF Bullet Creek RX Wildfire, San Augustine, Texas",Wildfires,2025-02-02 09:14:00+00:00,-94.305583,31.2783,2025,2
Wildfire in Australia 1023472,Wildfires,2025-02-01 19:00:00+00:00,141.43774569174607,-36.59669026588205,2025,2
Wildfire in Australia 1023474,Wildfires,2025-02-01 19:00:00+00:00,141.4270239294413,-36.61220067228274,2025,2
Wildfire in Sudan 1023490,Wildfires,2025-02-01 19:00:00+00:00,32.84008263788477,8.310542967083636,2025,2
Wildfire in Central African Republic 1023497,Wildfires,2025-02-01 19:00:00+00:00,24.37244301642445,6.653354631996438,2025,2
Wildfire in Guinea 1023499,Wildfires,2025-02-01 19:00:00+00:00,-9.80178177483444,9.291269831717326,2025,2
"Blue Hills Wildfire, Moore, Texas",Wildfires,2025-02-01 15:41:00+00:00,-101.65394,35.70057,2025,2
Wildfire in Australia 1023459,Wildfires,2025-01-31 19:00:00+00:00,129.5254345867185,-21.64408170376146,2025,1
Wildfire in The Democratic Republic of Congo 1023476,Wildfires,2025-01-31 19:00:00+00:00,29.691445600068988,4.391303135306596,2025,1
Wildfire in Australia 1023477,Wildfires,2025-01-31 19:00:00+00:00,133.2365228848466,-23.71304577349745,2025,1
"BFR HFR Unit 9/10 RX Wildfire, Randall, Texas",Wildfires,2025-01-31 08:52:00+00:00,-102.103892,34.895881,2025,1
"APQ Recreation Area 10 Rx  0131 Wildfire, Highlands, Florida",Wildfires,2025-01-31 08:28:00+00:00,-81.201153,27.639541,2025,1
Iceberg A84,Sea and Lake Ice,2025-01-31 00:00:00+00:00,-75.8,-72.69,2025,1
Iceberg A84,Sea and Lake Ice,2025-02-06 00:00:00+00:00,-77.85,-72.19,2025,2
Iceberg A84,Sea and Lake Ice,2025-02-14 00:00:00+00:00,-79.81,-72.06,2025,2
Iceberg A84,Sea and Lake Ice,2025-02-28 00:00:00+00:00,-81.03,-72.88,2025,2
Iceberg A84,Sea and Lake Ice,2025-03-13 00:00:00+00:00,-82.43,-73.6,2025,3
Iceberg A84,Sea and Lake Ice,2025-03-21 00:00:00+00:00,-84.35,-73.44,2025,3
Iceberg A84,Sea and Lake Ice,2025-04-04 00:00:00+00:00,-86.23,-72.86,2025,4
Iceberg A84,Sea and Lake Ice,2025-04-11 00:00:00+00:00,-87.79,-72.71,2025,4
Iceberg A84,Sea and Lake Ice,2025-04-18 00:00:00+00:00,-90.64,-72.11,2025,4
Iceberg A84,Sea and Lake Ice,2025-04-24 00:00:00+00:00,-91.86,-72.4,2025,4
Iceberg A84,Sea and Lake Ice,2025-05-09 00:00:00+00:00,-93.89,-72.42,2025,5
Iceberg A84,Sea and Lake Ice,2025-05-16 00:00:00+00:00,-94.85,-72.04,2025,5
Iceberg A84,Sea and Lake Ice,2026-01-02 00:00:00+00:00,-96.27,-71.64,2026,1
Iceberg A84,Sea and Lake Ice,2026-01-30 00:00:00+00:00,-100.25,-71.61,2026,1
Iceberg A84,Sea and Lake Ice,2026-02-26 00:00:00+00:00,-103.78,-72.35,2026,2
Wildfire in Australia 1023460,Wildfires,2025-01-30 19:00:00+00:00,129.76627104819855,-21.57456381971143,2025,1
Wildfire in Australia 1023461,Wildfires,2025-01-30 19:00:00+00:00,128.22824873414183,-21.908774378537625,2025,1
Wildfire in Central African Republic 1023491,Wildfires,2025-01-30 19:00:00+00:00,23.48879600480071,6.371227222863023,2025,1
Wildfire in Australia 1023498,Wildfires,2025-01-30 19:00:00+00:00,114.53919872604449,-26.72809886289526,2025,1
"Rx Camp 0251 Wildfire, Camp, Texas",Wildfires,2025-01-30 09:47:00+00:00,-94.856,32.949027,2025,1
"APQ Recreation Area 10 Rx 0130 Wildfire, Highlands, Florida",Wildfires,2025-01-30 09:07:00+00:00,-81.201153,27.639541,2025,1
"MiC 02 RX Wildfire, Escambia, Alabama",Wildfires,2025-01-30 08:18:00+00:00,-86.741262,31.0947,2025,1
"OSF CPT 34 35 Rx 0130 Wildfire, Baker, Florida",Wildfires,2025-01-30 07:41:00+00:00,-82.315783,30.348833,2025,1
"FPR Big Pine Island Rx 0130 Wildfire, Collier, Florida",Wildfires,2025-01-30 07:14:00+00:00,-81.375717,26.194033,2025,1
"NORTH FORK Wildfire, McDowell, North Carolina",Wildfires,2025-01-29 19:19:00+00:00,-82.012972,35.780278,2025,1
Wildfire in Australia 1023446,Wildfires,2025-01-29 19:00:00+00:00,136.24833739827668,-21.28478969016617,2025,1
Wildfire in Australia 1023447,Wildfires,2025-01-29 19:00:00+00:00,129.99623318922966,-21.88545679030662,2025,1
Wildfire in Australia 1023448,Wildfires,2025-01-29 19:00:00+00:00,133.36242480924074,-23.61386299955419,2025,1
Wildfire in Australia 1023449,Wildfires,2025-01-29 19:00:00+00:00,130.06978055529294,-21.744266064008457,2025,1
Wildfire in Australia 1023450,Wildfires,2025-01-29 19:00:00+00:00,129.8340025202946,-21.896389066878967,2025,1
Wildfire in Argentina 1023453,Wildfires,2025-01-29 19:00:00+00:00,-64.99776701739984,-42.42085113643347,2025,1
Wildfire in Australia 1023458,Wildfires,2025-01-29 19:00:00+00:00,130.41058593591805,-21.986378553248763,2025,1
Wildfire in Australia 1023464,Wildfires,2025-01-29 19:00:00+00:00,121.3404813531587,-22.63570407297024,2025,1
Wildfire in Australia 1023465,Wildfires,2025-01-29 19:00:00+00:00,130.52624581854514,-21.968328145153276,2025,1
Wildfire in Argentina 1023466,Wildfires,2025-01-29 19:00:00+00:00,-71.27855558190157,-39.549283063006605,2025,1
Wildfire in The Democratic Republic of Congo 1023467,Wildfires,2025-01-29 19:00:00+00:00,26.344467867976064,4.7114204743932655,2025,1
Wildfire in Australia 1023468,Wildfires,2025-01-29 19:00:00+00:00,136.0485708807638,-21.24119156101582,2025,1
Wildfire in The Democratic Republic of Congo 1023473,Wildfires,2025-01-29 19:00:00+00:00,29.54600839192834,4.169479291926629,2025,1
Wildfire in Australia 1023482,Wildfires,2025-01-29 19:00:00+00:00,135.37777735987646,-18.171704188049798,2025,1
Wildfire in Argentina 1023484,Wildfires,2025-01-29 19:00:00+00:00,-71.57446270555205,-41.87159400914621,2025,1
Wildfire in Central African Republic 1023492,Wildfires,2025-01-29 19:00:00+00:00,25.627342431436055,6.526968954050283,2025,1
"Cahas Mounttain Fire Wildfire, Franklin, Virginia",Wildfires,2025-01-29 17:04:00+00:00,-80.0352778,37.1205556,2025,1
"OSF CPT 129 19 RX 0129 Wildfire, Columbia, Florida",Wildfires,2025-01-29 08:12:00+00:00,-82.591117,30.407667,2025,1
"EVP HID Rx 0129 Wildfire, Miami-Dade, Florida",Wildfires,2025-01-29 06:54:00+00:00,-80.729517,25.359967,2025,1
Wildfire in Central African Republic 1023462,Wildfires,2025-01-28 19:00:00+00:00,20.755136879863,7.2170449334925735,2025,1
Wildfire in Argentina 1023469,Wildfires,2025-01-28 19:00:00+00:00,-71.53338735597129,-44.11259937851845,2025,1
Wildfire in Central African Republic 1023463,Wildfires,2025-01-28 19:00:00+00:00,24.54248508156241,6.542163458246979,2025,1
Wildfire in The Democratic Republic of Congo 1023470,Wildfires,2025-01-28 19:00:00+00:00,26.37529569387727,4.461904024310162,2025,1
Wildfire in Central African Republic 1023480,Wildfires,2025-01-28 19:00:00+00:00,21.285451024725283,7.590988359496671,2025,1
Wildfire in Central African Republic 1023487,Wildfires,2025-01-28 19:00:00+00:00,25.136092727396697,6.919191198615752,2025,1
Wildfire in Argentina 1023488,Wildfires,2025-01-28 19:00:00+00:00,-60.447795168425365,-28.72112020073024,2025,1
"RX Cottle 0244 Wildfire, Cottle, Texas",Wildfires,2025-01-28 14:26:00+00:00,-100.4166667,34.13333333,2025,1
"Rx Big Flat Wildfire, Johnson, Arkansas",Wildfires,2025-01-28 08:50:00+00:00,-93.687909,35.654283,2025,1
"Buttram RX Wildfire, Ozark, Missouri",Wildfires,2025-01-28 07:35:00+00:00,-92.764833,36.702667,2025,1
"ANF BU 312 Rx 0128 Wildfire, Wakulla, Florida",Wildfires,2025-01-28 07:00:00+00:00,-84.647,30.196,2025,1
Wildfire in Australia 1023430,Wildfires,2025-01-27 19:00:00+00:00,128.53236848328459,-20.88336116083613,2025,1
Wildfire in Australia 1023431,Wildfires,2025-01-27 19:00:00+00:00,133.55486210204344,-23.6954090111821,2025,1
Wildfire in Australia 1023434,Wildfires,2025-01-27 19:00:00+00:00,137.05208275210717,-20.47876545478382,2025,1
Wildfire in The Democratic Republic of Congo 1023439,Wildfires,2025-01-27 19:00:00+00:00,29.461207611977972,4.270072900099985,2025,1
Wildfire in Australia 1023454,Wildfires,2025-01-27 19:00:00+00:00,147.53775362853253,-29.793679739330724,2025,1
Wildfire in Australia 1023451,Wildfires,2025-01-27 19:00:00+00:00,130.57027694561188,-22.799132904857977,2025,1
Wildfire in Senegal 1023452,Wildfires,2025-01-27 19:00:00+00:00,-12.933448242081461,13.012954372032757,2025,1
Wildfire in Sudan 1023438,Wildfires,2025-01-27 19:00:00+00:00,31.8502560904744,8.896386720677828,2025,1
Wildfire in Central African Republic 1023456,Wildfires,2025-01-27 19:00:00+00:00,23.876386527319223,7.1993776159901754,2025,1
Wildfire in Central African Republic 1023471,Wildfires,2025-01-27 19:00:00+00:00,25.0126396242242,6.604124756620417,2025,1
Wildfire in Chad 1023478,Wildfires,2025-01-27 19:00:00+00:00,19.600395279239702,10.73437955446191,2025,1
Wildfire in Australia 1023489,Wildfires,2025-01-27 19:00:00+00:00,130.65086491802245,-21.83254646420518,2025,1
"GRASS RX Wildfire, Bernalillo, New Mexico",Wildfires,2025-01-27 13:00:00+00:00,-106.499783,35.038367,2025,1
"FPR Ridge Road Rx 0127 Wildfire, Collier, Florida",Wildfires,2025-01-27 07:11:00+00:00,-81.354117,26.18145,2025,1
Wildfire in Australia 1023424,Wildfires,2025-01-26 19:00:00+00:00,142.26831861566103,-37.39018998001453,2025,1
Wildfire in Sudan 1023433,Wildfires,2025-01-26 19:00:00+00:00,33.64880139151565,7.3367814061969465,2025,1
Wildfire in Australia 1023435,Wildfires,2025-01-26 19:00:00+00:00,130.70949808302024,-22.03345377254713,2025,1
Wildfire in Burkina Faso 1023436,Wildfires,2025-01-26 19:00:00+00:00,0.49081958160892775,11.453506668235889,2025,1
Wildfire in Australia 1023455,Wildfires,2025-01-26 19:00:00+00:00,142.32325318877983,-37.108913005351596,2025,1
Wildfire in Guinea 1023457,Wildfires,2025-01-26 19:00:00+00:00,-9.727618384364476,9.39538873791439,2025,1
"BCP Boot Hill Echo 0126 Rx Wildfire, Collier, Florida",Wildfires,2025-01-26 07:20:00+00:00,-81.119033,25.99505,2025,1
Wildfire in Australia 1023432,Wildfires,2025-01-25 19:00:00+00:00,126.5488084885653,-22.037281256641645,2025,1
"Rx Anderson 0224 Wildfire, Anderson, Texas",Wildfires,2025-01-25 14:24:00+00:00,-95.646472,31.963781,2025,1
"Rx Camp 0219 Wildfire, Camp, Texas",Wildfires,2025-01-25 14:23:00+00:00,-94.795964,32.912309,2025,1
"ANF Sandy Creek COMP 73/74/75 RX Wildfire, Angelina, Texas",Wildfires,2025-01-25 09:14:00+00:00,-94.221833,31.100967,2025,1
"RX CALE C-373 Wildfire, Rapides, Louisiana",Wildfires,2025-01-25 09:00:00+00:00,-92.5479,31.1223,2025,1
"BCP Boot Hill Echo Rx 0125 Wildfire, Collier, Florida",Wildfires,2025-01-25 07:52:00+00:00,-81.119033,25.99505,2025,1
Wildfire in Australia 1023406,Wildfires,2025-01-24 19:00:00+00:00,134.38004849294296,-19.080078881179855,2025,1
"Wildfire in Sudan, Central African Republic 1023417",Wildfires,2025-01-24 19:00:00+00:00,26.47168101225164,6.1079861834422955,2025,1
Wildfire in Central African Republic 1023428,Wildfires,2025-01-24 19:00:00+00:00,23.601687852250752,7.681942136359429,2025,1
Wildfire in Benin 1023437,Wildfires,2025-01-24 19:00:00+00:00,2.685864166391419,11.781485004998006,2025,1
Wildfire in Central African Republic 1023440,Wildfires,2025-01-24 19:00:00+00:00,25.74499923763562,6.556596691689325,2025,1
Wildfire in Central African Republic 1023475,Wildfires,2025-01-24 19:00:00+00:00,25.059919627027313,6.587240195930185,2025,1
Wildfire in Ghana 1023481,Wildfires,2025-01-24 19:00:00+00:00,-2.8735749802971253,7.044105874080034,2025,1
"RX WINN C-84 Wildfire, Winn, Louisiana",Wildfires,2025-01-24 10:00:00+00:00,-92.545833,31.850833,2025,1
"RX CAT C65-66 Wildfire, Grant, Louisiana",Wildfires,2025-01-24 09:22:00+00:00,-92.54385,31.552117,2025,1
"BCP Boothill Echo Rx 0124 Wildfire, Collier, Florida",Wildfires,2025-01-24 07:42:00+00:00,-81.119033,25.99505,2025,1
"Hubbard Barbaree RX Wildfire, Clay, Alabama",Wildfires,2025-01-23 19:22:00+00:00,-85.891111,33.439444,2025,1
Wildfire in Mexico 1023393,Wildfires,2025-01-23 19:00:00+00:00,-116.37322751142813,31.724787241878797,2025,1
Wildfire in Mali 1023400,Wildfires,2025-01-23 19:00:00+00:00,3.3073357069855387,15.978467335760367,2025,1
Wildfire in Australia 1023396,Wildfires,2025-01-23 19:00:00+00:00,134.7105768112027,-20.398595554411198,2025,1
Wildfire in Australia 1023407,Wildfires,2025-01-23 19:00:00+00:00,141.25320940587116,-21.823154313911843,2025,1
Wildfire in Australia 1023408,Wildfires,2025-01-23 19:00:00+00:00,131.41137712176814,-21.161524269874647,2025,1
Wildfire in Central African Republic 1023402,Wildfires,2025-01-23 19:00:00+00:00,23.781454601735984,7.204621254029128,2025,1
Wildfire in Australia 1023422,Wildfires,2025-01-23 19:00:00+00:00,140.22887240711827,-20.68107420454767,2025,1
Wildfire in Central African Republic 1023419,Wildfires,2025-01-23 19:00:00+00:00,24.9667888539489,6.700097422951898,2025,1
Wildfire in Australia 1023425,Wildfires,2025-01-23 19:00:00+00:00,133.56402366360498,-20.579189452891754,2025,1
Wildfire in Central African Republic 1023442,Wildfires,2025-01-23 19:00:00+00:00,21.295372552036213,7.932238558926085,2025,1
Wildfire in Sudan 1023441,Wildfires,2025-01-23 19:00:00+00:00,26.65846224045128,6.705074429748912,2025,1
"BORDER 2 Wildfire, San Diego, California",Wildfires,2025-01-23 16:59:00+00:00,-116.841271,32.600524,2025,1
"DCNF COMP 27 RX Wildfire, Houston, Texas",Wildfires,2025-01-23 10:42:00+00:00,-95.080147,31.42057,2025,1
"Redbank RX Wildfire, Pennington, South Dakota",Wildfires,2025-01-23 10:06:00+00:00,-103.935533,43.992117,2025,1
Wildfire in Australia 1023391,Wildfires,2025-01-22 19:00:00+00:00,137.69269414198752,-21.69205573182248,2025,1
Wildfire in Australia 1023392,Wildfires,2025-01-22 19:00:00+00:00,119.64922948625868,-32.050764362710375,2025,1
Wildfire in Burkina Faso 1023401,Wildfires,2025-01-22 19:00:00+00:00,-1.4673808092817984,13.586130211170978,2025,1
"Wildfire in Sudan, Central African Republic 1023397",Wildfires,2025-01-22 19:00:00+00:00,26.549608165786484,6.098686187696297,2025,1
Wildfire in Australia 1023409,Wildfires,2025-01-22 19:00:00+00:00,141.39129930892824,-21.856100928187576,2025,1
Wildfire in Central African Republic 1023403,Wildfires,2025-01-22 19:00:00+00:00,25.91995736862296,6.8331246646720025,2025,1
Wildfire in Central African Republic 1023415,Wildfires,2025-01-22 19:00:00+00:00,24.256649013390984,7.5841122244415,2025,1
Wildfire in Central African Republic 1023416,Wildfires,2025-01-22 19:00:00+00:00,23.764768315491057,7.267330153046085,2025,1
Wildfire in Central African Republic 1023426,Wildfires,2025-01-22 19:00:00+00:00,26.68604940892622,5.763256592769755,2025,1
Wildfire in The Democratic Republic of Congo 1023423,Wildfires,2025-01-22 19:00:00+00:00,29.54241317313306,4.01911380504089,2025,1
Wildfire in Central African Republic 1023420,Wildfires,2025-01-22 19:00:00+00:00,25.091297584432013,6.7545981231062,2025,1
Wildfire in Sudan 1023427,Wildfires,2025-01-22 19:00:00+00:00,31.603239169720382,8.94059994269145,2025,1
Wildfire in The Democratic Republic of Congo 1023443,Wildfires,2025-01-22 19:00:00+00:00,29.734615007658604,4.336038515922353,2025,1
"HUGHES Wildfire, Los Angeles, California",Wildfires,2025-01-22 13:43:00+00:00,-118.559217,34.543023,2025,1
"D-7 Bear RX Wildfire, Navajo, Arizona",Wildfires,2025-01-22 09:15:00+00:00,-110.212133,34.25595,2025,1
Wildfire in Sudan 1023404,Wildfires,2025-01-21 19:00:00+00:00,32.34030216683976,8.722052538647928,2025,1
Wildfire in Central African Republic 1023412,Wildfires,2025-01-21 19:00:00+00:00,21.91508754106496,8.157632765255649,2025,1
Wildfire in Central African Republic 1023413,Wildfires,2025-01-21 19:00:00+00:00,25.98875937334182,6.744350843999465,2025,1
Wildfire in Nigeria 1023429,Wildfires,2025-01-21 19:00:00+00:00,11.362924116958574,7.8367224763728744,2025,1
Wildfire in Central African Republic 1023444,Wildfires,2025-01-21 19:00:00+00:00,21.14377901442735,7.3491119452343,2025,1
Wildfire in Nigeria 1023445,Wildfires,2025-01-21 19:00:00+00:00,11.452327533308084,7.892386383174827,2025,1
Wildfire in Sudan 1023384,Wildfires,2025-01-20 19:00:00+00:00,26.85266626351784,6.615419856825279,2025,1
Wildfire in Colombia 1023390,Wildfires,2025-01-20 19:00:00+00:00,-68.52812867969303,5.982303785656416,2025,1
Wildfire in Central African Republic 1023398,Wildfires,2025-01-20 19:00:00+00:00,24.573898604345196,7.256387123481471,2025,1
Wildfire in Central African Republic 1023394,Wildfires,2025-01-20 19:00:00+00:00,24.83139570507956,7.345413921117982,2025,1
Wildfire in Sudan 1023418,Wildfires,2025-01-20 19:00:00+00:00,26.98873017050219,6.666161404898235,2025,1
Wildfire in Central African Republic 1023421,Wildfires,2025-01-20 19:00:00+00:00,19.64024871587587,7.884066761994765,2025,1
Wildfire in Chad 1023399,Wildfires,2025-01-19 19:00:00+00:00,18.28788429900183,10.205279962666301,2025,1
Wildfire in Ethiopia 1023395,Wildfires,2025-01-19 19:00:00+00:00,34.346772348557046,7.341853267579223,2025,1
Wildfire in Central African Republic 1023414,Wildfires,2025-01-19 19:00:00+00:00,26.43200412145335,6.181797933976179,2025,1
Wildfire in Central African Republic 1023385,Wildfires,2025-01-18 19:00:00+00:00,25.018956451952462,6.855641426990895,2025,1
Wildfire in Chile 1023388,Wildfires,2025-01-18 19:00:00+00:00,-72.80214481008075,-37.923025622132336,2025,1
Wildfire in Senegal 1023389,Wildfires,2025-01-18 19:00:00+00:00,-12.992122839026663,12.976353057355581,2025,1
Wildfire in Central African Republic 1023410,Wildfires,2025-01-18 19:00:00+00:00,24.42158559408052,7.181224669158938,2025,1
Wildfire in Central African Republic 1023411,Wildfires,2025-01-18 19:00:00+00:00,24.497252713447917,7.270970996872754,2025,1
"BRR Canvasback RX Wildfire, Brazoria, Texas",Wildfires,2025-01-18 18:25:00+00:00,-95.266185,29.131072,2025,1
"BRR Walker Ditch RX Wildfire, Brazoria, Texas",Wildfires,2025-01-18 09:15:00+00:00,-95.269524,29.130928,2025,1
Wildfire in Burkina Faso 1023378,Wildfires,2025-01-17 19:00:00+00:00,-0.10904156138328022,13.06104584557223,2025,1
Wildfire in Senegal 1023381,Wildfires,2025-01-17 19:00:00+00:00,-13.12286976324657,12.938343020102494,2025,1
"Coyote Run Wildfire, Hockley, Texas",Wildfires,2025-01-17 16:22:00+00:00,-102.49785,33.59301667,2025,1
"RX CALV C-240-241-242 Wildfire, Vernon, Louisiana",Wildfires,2025-01-17 09:12:00+00:00,-93.0487,31.0459,2025,1
Wildfire in Australia 1023365,Wildfires,2025-01-16 19:00:00+00:00,145.81224168300193,-23.215124418195842,2025,1
Wildfire in Australia 1023379,Wildfires,2025-01-16 19:00:00+00:00,141.35813577175176,-21.97063635244438,2025,1
Wildfire in Kenya 1023380,Wildfires,2025-01-16 19:00:00+00:00,39.01424498500139,1.1868267133553414,2025,1
Wildfire in Australia 1023382,Wildfires,2025-01-16 19:00:00+00:00,133.6474109002013,-19.845794552829524,2025,1
"RX WINN C-88-89 Wildfire, Winn, Louisiana",Wildfires,2025-01-16 09:29:00+00:00,-92.537713,31.822407,2025,1
"RX CAT C-88 Wildfire, Grant, Louisiana",Wildfires,2025-01-16 09:29:00+00:00,-92.514816,31.488211,2025,1
Wildfire in Australia 1023359,Wildfires,2025-01-15 19:00:00+00:00,145.83193104098336,-23.365211933574177,2025,1
Wildfire in Australia 1023368,Wildfires,2025-01-15 19:00:00+00:00,145.8073170545561,-23.216810394284703,2025,1
Wildfire in Australia 1023372,Wildfires,2025-01-15 19:00:00+00:00,137.14379953718876,-17.40762574804121,2025,1
Wildfire in Australia 1023373,Wildfires,2025-01-15 19:00:00+00:00,140.39014905459132,-21.432914061210248,2025,1
Wildfire in Australia 1023383,Wildfires,2025-01-15 19:00:00+00:00,147.2790250758761,-24.826809836165882,2025,1
Wildfire in Sudan 1023405,Wildfires,2025-01-15 19:00:00+00:00,32.63591237407198,8.430679414319268,2025,1
"APQ NC Range Rx 0115 Wildfire, Polk, Florida",Wildfires,2025-01-15 08:00:00+00:00,-81.314278,27.696106,2025,1
Wildfire in Australia 1023358,Wildfires,2025-01-14 19:00:00+00:00,146.73447185026714,-22.18161304787214,2025,1
Wildfire in Australia 1023374,Wildfires,2025-01-14 19:00:00+00:00,133.48205481072037,-19.80699487068191,2025,1
Wildfire in Kenya 1023375,Wildfires,2025-01-14 19:00:00+00:00,38.83808433827175,1.1341487917791186,2025,1
Wildfire in Venezuela 1023387,Wildfires,2025-01-14 19:00:00+00:00,-68.30449310013243,6.515491876709809,2025,1
Wildfire in Sudan 1023342,Wildfires,2025-01-13 19:00:00+00:00,33.08764341530124,7.421579749843402,2025,1
Wildfire in Sudan 1023353,Wildfires,2025-01-13 19:00:00+00:00,33.65236570153123,6.45361411829087,2025,1
Wildfire in Central African Republic 1023361,Wildfires,2025-01-13 19:00:00+00:00,25.460475329045163,6.669826489264874,2025,1
Wildfire in Australia 1023366,Wildfires,2025-01-13 19:00:00+00:00,139.96745647880354,-21.42530741847581,2025,1
Wildfire in Australia 1023369,Wildfires,2025-01-13 19:00:00+00:00,141.25314823354648,-21.949739850997183,2025,1
Wildfire in Nigeria 1023386,Wildfires,2025-01-13 19:00:00+00:00,5.053132570691755,9.78260358107889,2025,1
Wildfire in The Democratic Republic of Congo 1023343,Wildfires,2025-01-12 19:00:00+00:00,26.128782520478033,4.447515288257361,2025,1
Wildfire in Sudan 1023354,Wildfires,2025-01-12 19:00:00+00:00,26.745302612329276,6.725158403435517,2025,1
Wildfire in Sudan 1023355,Wildfires,2025-01-12 19:00:00+00:00,26.895142800086475,6.0864942896052545,2025,1
Wildfire in Australia 1023370,Wildfires,2025-01-12 19:00:00+00:00,139.4251629402829,-20.24571330288662,2025,1
Wildfire in Ghana 1023376,Wildfires,2025-01-12 19:00:00+00:00,-0.8653330885248,7.548671615640485,2025,1
Wildfire in Central African Republic 1023377,Wildfires,2025-01-12 19:00:00+00:00,24.612864779731442,6.75767404080306,2025,1
Wildfire in Nigeria 1023333,Wildfires,2025-01-11 19:00:00+00:00,5.589456117209345,10.993517693760356,2025,1
Wildfire in Australia 1023334,Wildfires,2025-01-11 19:00:00+00:00,138.23897402742574,-19.305321305745732,2025,1
Wildfire in The Democratic Republic of Congo 1023337,Wildfires,2025-01-11 19:00:00+00:00,29.26135608622843,3.7938585656117905,2025,1
Wildfire in Nigeria 1023336,Wildfires,2025-01-11 19:00:00+00:00,5.599164518849277,10.992991359871047,2025,1
Wildfire in Central African Republic 1023344,Wildfires,2025-01-11 19:00:00+00:00,24.25481699013978,7.775183636136251,2025,1
Wildfire in Sudan 1023362,Wildfires,2025-01-11 19:00:00+00:00,26.933773896508768,6.516761095625926,2025,1
Wildfire in Central African Republic 1023363,Wildfires,2025-01-11 19:00:00+00:00,24.350935124985455,7.743850682212539,2025,1
Wildfire in Central African Republic 1023367,Wildfires,2025-01-11 19:00:00+00:00,23.796949151399215,7.664019043088235,2025,1
Wildfire in Australia 1023371,Wildfires,2025-01-11 19:00:00+00:00,140.13584969703714,-20.462994352762895,2025,1
Wildfire in Nigeria 1023340,Wildfires,2025-01-10 19:00:00+00:00,5.572152824857128,10.76482854700278,2025,1
Wildfire in Sudan 1023338,Wildfires,2025-01-10 19:00:00+00:00,29.236285748068173,5.608946883876972,2025,1
Wildfire in Central African Republic 1023345,Wildfires,2025-01-10 19:00:00+00:00,25.624691005966262,6.765445317063179,2025,1
Wildfire in Central African Republic 1023346,Wildfires,2025-01-10 19:00:00+00:00,25.723481470697422,6.78049963138462,2025,1
Wildfire in Central African Republic 1023356,Wildfires,2025-01-10 19:00:00+00:00,24.90814684353292,6.95073734290221,2025,1
Wildfire in Central African Republic 1023357,Wildfires,2025-01-10 19:00:00+00:00,24.189575001044624,7.4047704422892755,2025,1
Wildfire in Australia 1023360,Wildfires,2025-01-10 19:00:00+00:00,147.3683595858013,-20.69990393467754,2025,1
"Wildfire in Central African Republic, Sudan 1023364",Wildfires,2025-01-10 19:00:00+00:00,25.2913840782008,7.734524458992688,2025,1
"BCP Boot Hill C/D Rx 0110 Wildfire, Collier, Florida",Wildfires,2025-01-10 08:21:00+00:00,-81.085317,25.94815,2025,1
Wildfire in Australia 1023278,Wildfires,2025-01-09 19:00:00+00:00,125.78742919713191,-30.072085940749545,2025,1
Wildfire in Australia 1023302,Wildfires,2025-01-09 19:00:00+00:00,145.76167885915638,-23.30549663822745,2025,1
Wildfire in Central African Republic 1023303,Wildfires,2025-01-09 19:00:00+00:00,23.11224176150521,8.809754411235778,2025,1
